event_id,match_id,event_type,team,player,minute,second,shot_xg
545,91,Interception,Chelsea,Player_168,87,17,
546,84,Pass,Crystal Palace,Player_59,4,49,0.3297224588276676
547,24,Tackle,Manchester City,Player_128,10,57,
548,12,Tackle,West Ham,Player_32,63,56,
549,50,Foul,Manchester City,Player_93,73,11,
550,35,Dribble,Brighton,Player_7,83,56,0.9987928508555383
551,33,Tackle,Manchester City,Player_2,15,56,
552,33,Pass,Tottenham,Player_85,63,32,
553,61,Dribble,West Ham,Player_134,19,22,
554,51,Shot,Chelsea,Player_106,63,11,
555,43,Tackle,Brighton,Player_36,56,10,
556,12,Dribble,Leicester City,Player_160,21,12,
557,67,Pass,Chelsea,Player_45,34,34,
558,65,Foul,Tottenham,Player_42,17,26,0.7247018129156055
559,33,Interception,West Ham,Player_53,18,24,
560,40,Interception,Arsenal,Player_110,81,39,
561,74,Pass,Tottenham,Player_9,66,2,
562,43,Pass,Chelsea,Player_87,51,48,
563,44,Interception,Brighton,Player_114,65,24,
564,29,Foul,Crystal Palace,Player_75,43,44,
565,13,Dribble,Brighton,Player_177,57,9,
566,12,Interception,West Ham,Player_130,10,16,
567,95,Pass,Crystal Palace,Player_195,37,2,
568,46,Tackle,Liverpool,Player_11,48,44,
569,2,Shot,West Ham,Player_50,69,21,
570,35,Foul,West Ham,Player_163,56,37,0.44275428575061826
571,87,Foul,Tottenham,Player_122,76,13,
572,81,Tackle,Brighton,Player_143,36,26,
573,90,Tackle,Chelsea,Player_75,31,41,
574,8,Pass,Arsenal,Player_31,55,19,
575,93,Interception,Manchester City,Player_92,38,47,
576,26,Dribble,Manchester United,Player_190,73,17,0.619094442193602
577,74,Foul,Arsenal,Player_156,90,12,
578,90,Foul,Manchester City,Player_153,15,41,0.6829819923269768
579,34,Tackle,Liverpool,Player_92,16,5,
580,7,Interception,Chelsea,Player_153,77,9,
581,68,Foul,Brighton,Player_75,89,36,
582,58,Dribble,Leicester City,Player_92,53,28,
583,75,Tackle,West Ham,Player_129,56,5,
584,29,Dribble,Arsenal,Player_187,7,38,
585,36,Interception,Manchester City,Player_197,57,10,
586,89,Foul,Leicester City,Player_42,55,47,
587,21,Shot,Arsenal,Player_110,52,24,
588,36,Foul,Chelsea,Player_162,4,43,0.4307854685287673
589,10,Interception,Brighton,Player_194,43,43,
590,73,Foul,Crystal Palace,Player_18,40,29,0.3082579895048255
591,24,Foul,Arsenal,Player_77,30,54,0.2094523750253401
592,64,Pass,Arsenal,Player_133,10,19,
593,99,Foul,Brighton,Player_20,7,57,
594,49,Foul,Liverpool,Player_194,36,36,
595,99,Dribble,Tottenham,Player_127,35,15,
596,36,Shot,Arsenal,Player_75,88,30,0.9880557186241089
597,82,Dribble,Brighton,Player_62,39,28,
598,96,Dribble,Tottenham,Player_32,36,5,0.9315196275969178
599,24,Tackle,Brighton,Player_186,20,28,
600,23,Pass,Brighton,Player_178,49,31,
601,62,Dribble,Liverpool,Player_166,59,8,
602,96,Interception,Brighton,Player_183,49,36,
603,37,Interception,Chelsea,Player_28,90,52,
604,12,Foul,Arsenal,Player_74,26,22,0.5189812535232787
605,55,Tackle,Manchester City,Player_81,36,15,
606,13,Pass,Manchester City,Player_22,43,17,0.7452278808310727
607,23,Pass,Manchester City,Player_171,43,18,
608,89,Foul,Brighton,Player_164,76,43,
609,99,Interception,Leicester City,Player_96,33,1,
610,30,Shot,Tottenham,Player_122,78,57,
611,17,Tackle,Tottenham,Player_123,45,9,
612,62,Foul,Brighton,Player_52,45,11,
613,84,Tackle,Chelsea,Player_164,88,45,
614,89,Interception,Chelsea,Player_156,15,17,
615,86,Interception,West Ham,Player_78,17,18,
616,13,Shot,Brighton,Player_186,12,37,
617,59,Shot,Manchester United,Player_164,22,36,
618,19,Pass,Liverpool,Player_70,23,26,
619,49,Tackle,Manchester City,Player_137,90,47,
620,100,Tackle,Liverpool,Player_21,78,13,
621,12,Interception,Manchester City,Player_64,12,44,
622,61,Pass,Crystal Palace,Player_76,68,52,
623,19,Foul,Crystal Palace,Player_61,51,33,
624,76,Tackle,Brighton,Player_95,13,1,
625,9,Pass,Crystal Palace,Player_40,57,43,
626,71,Pass,Leicester City,Player_184,55,32,
627,28,Interception,West Ham,Player_4,82,18,
628,78,Pass,Chelsea,Player_31,28,59,0.2922947658618158
629,95,Shot,Leicester City,Player_155,44,59,0.04567573856635321
630,52,Shot,Liverpool,Player_186,19,26,
631,83,Dribble,Liverpool,Player_153,46,47,
632,16,Interception,Crystal Palace,Player_69,3,29,0.3083011038682084
633,69,Foul,Chelsea,Player_70,83,6,
634,99,Dribble,West Ham,Player_5,20,26,
635,12,Shot,Manchester City,Player_115,25,20,
636,25,Dribble,Leicester City,Player_91,75,6,
637,52,Interception,West Ham,Player_8,56,47,0.7977903060062493
638,85,Interception,Arsenal,Player_9,81,24,
639,100,Pass,Tottenham,Player_15,61,37,
640,53,Tackle,Crystal Palace,Player_105,55,17,
641,23,Pass,Manchester City,Player_7,35,32,
642,16,Interception,Arsenal,Player_72,78,32,
643,57,Shot,Manchester City,Player_115,59,31,
644,39,Foul,Manchester City,Player_15,39,57,
645,53,Shot,Crystal Palace,Player_165,57,24,
646,42,Pass,Manchester City,Player_83,83,13,
647,58,Foul,West Ham,Player_39,67,37,
648,39,Interception,West Ham,Player_134,34,37,
649,14,Shot,Arsenal,Player_57,41,3,
650,95,Interception,Liverpool,Player_92,22,43,
651,5,Foul,Chelsea,Player_81,27,17,
652,35,Foul,Leicester City,Player_147,21,9,
653,87,Shot,Leicester City,Player_127,41,34,0.6102755488893377
654,93,Interception,Manchester United,Player_191,31,34,
655,75,Dribble,Crystal Palace,Player_159,27,39,
656,18,Interception,Brighton,Player_75,37,53,0.4566009242058158
657,76,Foul,Brighton,Player_79,66,22,
658,9,Interception,Arsenal,Player_10,54,24,
659,74,Pass,Manchester City,Player_107,9,0,0.43439489387735497
660,58,Dribble,Manchester City,Player_87,83,17,
661,17,Tackle,Crystal Palace,Player_67,42,14,
662,7,Pass,Tottenham,Player_62,36,24,
663,46,Tackle,Liverpool,Player_131,10,31,
664,13,Shot,Manchester United,Player_146,59,52,
665,40,Tackle,West Ham,Player_153,40,19,
666,42,Interception,Manchester City,Player_107,54,16,
667,9,Tackle,Manchester United,Player_148,39,56,0.9895821923187783
668,50,Foul,Leicester City,Player_186,7,10,
669,27,Pass,Tottenham,Player_93,4,12,
670,66,Pass,West Ham,Player_86,15,24,
671,5,Tackle,Crystal Palace,Player_178,76,19,
672,29,Pass,Manchester United,Player_121,48,24,
673,37,Foul,Arsenal,Player_79,6,41,0.3082360509299419
674,38,Pass,West Ham,Player_10,73,44,
675,83,Tackle,Crystal Palace,Player_149,35,48,
676,8,Dribble,Brighton,Player_29,72,30,
677,65,Dribble,Crystal Palace,Player_96,71,52,0.07281546957842222
678,86,Shot,Crystal Palace,Player_10,68,0,
679,17,Pass,West Ham,Player_13,58,51,0.7374870861661497
680,71,Tackle,Tottenham,Player_47,77,15,
681,89,Pass,West Ham,Player_151,19,47,
682,45,Interception,Chelsea,Player_50,62,27,
683,4,Foul,Liverpool,Player_132,71,20,0.2634434074875409
684,36,Pass,Tottenham,Player_116,10,29,
685,70,Pass,Arsenal,Player_113,25,58,
686,31,Dribble,Tottenham,Player_195,44,2,
687,19,Foul,Leicester City,Player_85,58,33,
688,61,Tackle,Arsenal,Player_53,25,5,0.4090271209146483
689,54,Pass,Brighton,Player_130,76,42,
690,39,Dribble,West Ham,Player_68,40,28,0.9625695873776323
691,91,Shot,Crystal Palace,Player_193,76,2,
692,74,Foul,West Ham,Player_79,70,57,
693,90,Dribble,Leicester City,Player_57,10,32,
694,19,Dribble,Manchester United,Player_97,66,10,
695,39,Dribble,Leicester City,Player_198,25,44,
696,67,Pass,Chelsea,Player_135,71,4,
697,45,Pass,Crystal Palace,Player_147,87,49,
698,13,Shot,Crystal Palace,Player_172,11,31,0.46757096225241745
699,92,Interception,Manchester City,Player_63,36,46,
700,58,Interception,Manchester United,Player_65,49,17,0.9185101506885499
701,20,Interception,Manchester City,Player_39,48,46,
702,92,Foul,Brighton,Player_109,87,19,
703,72,Foul,Liverpool,Player_26,7,51,0.6136608074093272
704,61,Shot,Liverpool,Player_172,77,51,
705,39,Foul,West Ham,Player_12,51,38,
706,1,Interception,Liverpool,Player_150,17,48,0.07731879285780763
707,3,Interception,Crystal Palace,Player_77,32,39,
708,77,Dribble,Leicester City,Player_142,26,27,
709,92,Foul,Manchester United,Player_86,22,12,
710,62,Pass,West Ham,Player_30,13,25,
711,63,Pass,West Ham,Player_172,12,15,
712,25,Dribble,Manchester United,Player_166,71,24,
713,56,Dribble,Crystal Palace,Player_187,1,9,0.1832558646890622
714,33,Dribble,Brighton,Player_170,33,28,
715,38,Pass,Brighton,Player_52,14,45,
716,6,Interception,West Ham,Player_63,64,37,0.19198426756064846
717,58,Dribble,Brighton,Player_189,43,19,0.37798925056923505
718,44,Shot,Crystal Palace,Player_120,58,53,
719,45,Dribble,Chelsea,Player_105,41,25,
720,32,Tackle,Chelsea,Player_162,81,31,
721,45,Dribble,Manchester City,Player_39,68,38,
722,61,Pass,Tottenham,Player_41,39,37,
723,47,Foul,Arsenal,Player_121,1,58,
724,21,Dribble,Liverpool,Player_108,41,48,
725,80,Foul,Brighton,Player_165,45,52,
726,85,Tackle,Chelsea,Player_65,88,23,0.9625287065865553
727,75,Shot,Leicester City,Player_118,88,30,
728,36,Foul,Manchester United,Player_79,79,39,
729,99,Interception,Tottenham,Player_160,81,11,
730,19,Dribble,Manchester City,Player_8,13,57,
731,20,Tackle,Arsenal,Player_97,71,56,
732,57,Tackle,Chelsea,Player_18,9,35,
733,18,Foul,Manchester City,Player_173,63,9,
734,47,Shot,Tottenham,Player_96,23,5,
735,49,Pass,Manchester United,Player_33,54,6,
736,14,Dribble,Liverpool,Player_5,47,52,
737,15,Tackle,Chelsea,Player_127,39,30,
738,31,Shot,Manchester United,Player_74,87,26,0.3564811586605511
739,1,Interception,Arsenal,Player_126,26,7,
740,54,Tackle,Brighton,Player_164,1,2,
741,3,Shot,Tottenham,Player_151,14,39,
742,16,Pass,Arsenal,Player_168,74,46,
743,87,Pass,Liverpool,Player_5,65,20,
744,57,Tackle,Manchester United,Player_34,69,0,0.5122230574475389
745,75,Tackle,Crystal Palace,Player_24,67,44,
746,12,Foul,Liverpool,Player_145,49,53,0.2707952963474134
747,74,Dribble,West Ham,Player_95,50,49,
748,96,Shot,Chelsea,Player_71,58,14,0.3112388686675537
749,16,Tackle,Brighton,Player_92,53,6,
750,72,Dribble,Tottenham,Player_125,57,14,
751,76,Foul,Leicester City,Player_22,86,24,
752,24,Dribble,Manchester United,Player_15,18,2,
753,28,Tackle,Crystal Palace,Player_101,16,29,
754,8,Pass,Leicester City,Player_15,2,57,
755,92,Shot,Chelsea,Player_153,13,13,
756,36,Shot,Chelsea,Player_53,45,51,
757,90,Pass,Tottenham,Player_149,80,3,
758,8,Tackle,Crystal Palace,Player_102,72,35,
759,58,Shot,Chelsea,Player_194,43,2,
760,60,Tackle,Leicester City,Player_113,72,4,
761,50,Foul,Crystal Palace,Player_32,54,24,
762,28,Tackle,Leicester City,Player_21,74,30,
763,92,Dribble,Liverpool,Player_196,31,10,0.13668831972388296
764,41,Pass,Arsenal,Player_172,76,7,
765,100,Tackle,Crystal Palace,Player_83,9,25,
766,64,Foul,Manchester City,Player_194,73,1,
767,27,Interception,Arsenal,Player_14,48,27,
768,63,Pass,Arsenal,Player_15,18,47,
769,17,Shot,Crystal Palace,Player_148,87,56,
770,73,Dribble,Brighton,Player_34,11,59,
771,33,Shot,Chelsea,Player_164,62,9,
772,84,Foul,Liverpool,Player_83,84,49,
773,77,Foul,Brighton,Player_9,19,38,
774,92,Shot,Brighton,Player_199,90,36,
775,29,Pass,Manchester City,Player_158,74,38,
776,13,Shot,Manchester United,Player_77,24,20,
777,46,Tackle,Crystal Palace,Player_191,13,27,0.8466320532930678
778,35,Shot,Leicester City,Player_163,46,37,
779,6,Dribble,Chelsea,Player_141,53,55,
780,82,Dribble,Brighton,Player_174,29,32,
781,69,Interception,Liverpool,Player_184,36,10,0.9794416419712951
782,47,Dribble,Manchester United,Player_9,71,44,
783,25,Shot,Manchester City,Player_36,17,43,
784,66,Dribble,West Ham,Player_117,48,0,0.7511665107956239
785,10,Pass,Chelsea,Player_3,77,52,0.3121616939935653
786,56,Dribble,West Ham,Player_19,24,46,0.7172816172257169
787,30,Tackle,Arsenal,Player_156,54,32,
788,5,Pass,Brighton,Player_23,85,2,
789,33,Interception,Tottenham,Player_104,1,25,
790,65,Tackle,Chelsea,Player_135,79,14,
791,18,Shot,Leicester City,Player_105,67,40,
792,96,Shot,Manchester United,Player_142,6,13,
793,49,Shot,Liverpool,Player_46,78,22,
794,11,Tackle,Chelsea,Player_143,55,59,
795,85,Tackle,Leicester City,Player_195,38,53,
796,26,Tackle,Crystal Palace,Player_15,33,55,
797,63,Pass,West Ham,Player_51,8,7,0.6138064011754337
798,89,Foul,Crystal Palace,Player_110,90,53,
799,86,Pass,Manchester United,Player_8,79,35,
800,59,Shot,Manchester City,Player_69,78,19,
801,27,Foul,Brighton,Player_190,20,51,0.37443615734901436
802,49,Dribble,Chelsea,Player_179,55,5,
803,77,Shot,Tottenham,Player_63,48,32,
804,33,Interception,West Ham,Player_68,83,27,
805,98,Pass,West Ham,Player_144,56,49,
806,99,Tackle,Chelsea,Player_152,88,37,
807,1,Pass,Arsenal,Player_6,10,29,
808,21,Tackle,Crystal Palace,Player_119,52,45,
809,55,Foul,West Ham,Player_57,50,42,
810,6,Interception,Leicester City,Player_31,34,16,
811,92,Foul,Liverpool,Player_6,36,8,
812,81,Interception,Brighton,Player_157,61,27,
813,69,Pass,West Ham,Player_67,16,53,
814,95,Tackle,Leicester City,Player_131,79,6,
815,5,Foul,Manchester United,Player_156,18,45,
816,3,Interception,Manchester United,Player_74,71,27,0.6086901292003547
817,53,Shot,Brighton,Player_114,47,16,
818,23,Shot,Arsenal,Player_97,86,39,
819,53,Foul,Tottenham,Player_176,32,59,
820,37,Tackle,Brighton,Player_80,43,47,
821,74,Foul,Manchester City,Player_123,83,43,0.159426206888302
822,74,Pass,Arsenal,Player_138,40,43,
823,83,Interception,West Ham,Player_33,65,59,
824,17,Pass,Brighton,Player_195,35,59,
825,85,Shot,Crystal Palace,Player_197,69,4,0.5397644871474951
826,78,Interception,Manchester United,Player_140,50,4,
827,73,Foul,Leicester City,Player_185,12,13,
828,1,Pass,Brighton,Player_44,76,5,
829,51,Dribble,Crystal Palace,Player_13,85,6,
830,45,Tackle,Arsenal,Player_152,58,54,
831,77,Tackle,Manchester City,Player_172,83,52,0.11432999466283533
832,4,Dribble,Leicester City,Player_57,63,16,
833,62,Shot,Liverpool,Player_96,73,58,
834,65,Interception,Manchester City,Player_144,49,8,
835,32,Tackle,West Ham,Player_109,36,30,
836,34,Dribble,Crystal Palace,Player_120,54,21,
837,92,Foul,Brighton,Player_100,47,44,
838,95,Dribble,Brighton,Player_149,32,8,
839,72,Shot,Chelsea,Player_111,53,58,
840,39,Shot,Manchester United,Player_51,32,15,0.22526577869505504
841,26,Pass,West Ham,Player_21,62,35,0.16178858502363025
842,34,Tackle,Crystal Palace,Player_60,37,33,
843,54,Pass,Brighton,Player_179,38,44,
844,3,Dribble,Liverpool,Player_21,30,12,
845,50,Interception,Leicester City,Player_107,58,18,
846,12,Interception,West Ham,Player_126,32,11,
847,65,Shot,Arsenal,Player_134,66,35,
848,54,Interception,Liverpool,Player_73,51,9,
849,5,Interception,Leicester City,Player_193,11,15,0.1662594283013965
850,94,Interception,Tottenham,Player_76,59,27,0.5927707197430223
851,94,Dribble,Manchester United,Player_186,20,55,
852,57,Interception,West Ham,Player_78,37,18,0.3321549164526644
853,17,Foul,Crystal Palace,Player_134,73,39,0.5782046056765962
854,47,Interception,Manchester City,Player_65,49,5,
855,23,Interception,Leicester City,Player_86,19,3,
856,79,Pass,Arsenal,Player_34,55,29,
857,85,Dribble,Brighton,Player_56,40,38,
858,14,Shot,Manchester City,Player_75,7,30,
859,66,Pass,Liverpool,Player_3,5,45,
860,75,Tackle,Manchester United,Player_170,42,26,
861,51,Dribble,Crystal Palace,Player_190,88,44,
862,38,Foul,Manchester City,Player_6,48,20,0.0868364204400115
863,64,Dribble,Arsenal,Player_6,7,36,
864,98,Tackle,Leicester City,Player_191,11,8,
865,38,Tackle,Crystal Palace,Player_148,73,34,0.972340376595683
866,50,Tackle,Tottenham,Player_149,49,41,
867,98,Shot,Brighton,Player_2,30,46,0.522172804484338
868,82,Interception,Manchester United,Player_90,41,51,
869,30,Dribble,Manchester City,Player_56,3,20,
870,79,Interception,Manchester United,Player_96,86,16,
871,91,Interception,Manchester United,Player_10,40,54,
872,51,Foul,Manchester United,Player_87,51,23,
873,63,Tackle,Leicester City,Player_70,84,30,
874,98,Shot,Manchester United,Player_151,32,5,
875,52,Foul,Tottenham,Player_113,48,56,
876,38,Pass,Liverpool,Player_30,71,34,
877,97,Shot,Arsenal,Player_128,71,49,
878,88,Interception,Crystal Palace,Player_78,20,36,
879,79,Shot,Tottenham,Player_165,89,12,
880,30,Tackle,Crystal Palace,Player_55,35,24,
881,51,Pass,Arsenal,Player_49,24,31,
882,81,Tackle,Liverpool,Player_34,40,58,
883,5,Pass,West Ham,Player_105,77,0,
884,29,Foul,Crystal Palace,Player_172,52,48,
885,4,Interception,Crystal Palace,Player_22,39,57,
886,10,Pass,Liverpool,Player_31,68,34,
887,56,Pass,Manchester City,Player_135,61,57,
888,17,Pass,Tottenham,Player_105,76,18,
889,74,Shot,Manchester City,Player_149,81,52,0.42934273729965566
890,17,Foul,Manchester City,Player_16,65,51,
891,84,Shot,Manchester City,Player_20,62,53,
892,88,Interception,Manchester United,Player_43,81,11,
893,69,Pass,Brighton,Player_172,2,39,
894,34,Foul,Crystal Palace,Player_47,6,39,
895,6,Foul,Manchester City,Player_114,75,46,
896,53,Dribble,Tottenham,Player_19,43,42,
897,66,Interception,Brighton,Player_48,82,19,
898,77,Foul,Brighton,Player_197,40,32,0.14909789446939492
899,43,Pass,Manchester City,Player_139,89,28,
900,75,Pass,Leicester City,Player_157,39,15,
901,23,Foul,Manchester City,Player_45,28,13,
902,55,Shot,Leicester City,Player_196,80,6,
903,80,Interception,Manchester City,Player_164,63,5,0.10673668201459752
904,95,Pass,Tottenham,Player_176,64,20,
905,75,Foul,Leicester City,Player_87,12,35,
906,16,Pass,Manchester United,Player_15,41,21,
907,8,Foul,Brighton,Player_110,29,39,
908,4,Interception,Manchester City,Player_172,23,53,
909,4,Foul,Brighton,Player_195,85,18,
910,56,Dribble,Manchester City,Player_96,80,24,
911,25,Foul,Crystal Palace,Player_168,51,2,0.8884261421878569
912,67,Foul,Crystal Palace,Player_102,45,35,
913,96,Interception,Chelsea,Player_86,90,44,
914,67,Foul,Manchester City,Player_142,22,52,0.16898136922217832
915,27,Interception,Chelsea,Player_191,10,58,0.857773595969114
916,93,Dribble,Liverpool,Player_81,7,33,
917,32,Interception,Liverpool,Player_51,73,10,
918,50,Pass,Brighton,Player_112,89,47,
919,61,Interception,Leicester City,Player_186,15,41,
920,51,Dribble,Manchester City,Player_15,77,46,
921,19,Tackle,Arsenal,Player_65,46,26,
922,21,Foul,Manchester City,Player_88,90,41,
923,5,Interception,Manchester City,Player_183,85,1,
924,82,Foul,Arsenal,Player_76,87,5,
925,92,Shot,Liverpool,Player_10,61,45,
926,42,Pass,Chelsea,Player_42,61,1,
927,61,Pass,Brighton,Player_95,51,41,
928,22,Shot,Liverpool,Player_11,38,16,0.39977754767388674
929,21,Shot,Arsenal,Player_118,12,39,
930,70,Interception,Manchester City,Player_144,88,57,0.19402994823960418
931,1,Shot,Liverpool,Player_125,77,47,
932,5,Tackle,Tottenham,Player_78,66,13,
933,12,Foul,Crystal Palace,Player_147,54,9,
934,90,Foul,Manchester City,Player_159,39,44,
935,46,Dribble,West Ham,Player_181,76,32,
936,34,Shot,Arsenal,Player_90,39,41,
937,49,Shot,Manchester United,Player_8,78,53,
938,78,Tackle,Leicester City,Player_152,30,11,
939,90,Pass,Manchester United,Player_136,48,31,
940,45,Pass,Liverpool,Player_111,83,48,
941,27,Foul,Manchester City,Player_176,31,23,0.3866321922137057
942,73,Foul,Leicester City,Player_158,25,13,
943,26,Interception,Leicester City,Player_58,68,4,0.528027350730221
944,47,Tackle,Brighton,Player_86,51,50,
945,86,Dribble,Manchester United,Player_55,13,4,0.3587978571573526
946,56,Dribble,Manchester City,Player_122,63,46,
947,94,Tackle,Brighton,Player_190,42,31,
948,63,Dribble,Chelsea,Player_108,54,44,
949,48,Pass,Manchester United,Player_48,67,48,
950,61,Dribble,Crystal Palace,Player_132,80,32,
951,81,Dribble,Crystal Palace,Player_165,90,59,
952,26,Tackle,Brighton,Player_136,56,45,
953,36,Tackle,Chelsea,Player_129,19,3,0.6545144667421172
954,1,Dribble,Tottenham,Player_198,46,56,
955,8,Shot,Tottenham,Player_47,15,29,0.9502246055934324
956,99,Tackle,Crystal Palace,Player_5,32,40,
957,52,Interception,West Ham,Player_178,49,16,
958,79,Interception,Arsenal,Player_24,21,2,0.3300708004491545
959,47,Pass,Arsenal,Player_175,65,12,
960,56,Dribble,West Ham,Player_18,70,43,
961,86,Shot,Brighton,Player_84,27,47,
962,14,Pass,Arsenal,Player_156,23,35,0.45756712357230145
963,90,Dribble,Arsenal,Player_5,47,17,0.9877295553064411
964,28,Tackle,Manchester United,Player_30,12,22,
965,87,Interception,Manchester United,Player_1,85,34,
966,78,Foul,West Ham,Player_86,66,48,
967,88,Shot,Manchester City,Player_82,5,32,
968,2,Foul,Chelsea,Player_174,9,50,
969,26,Interception,Brighton,Player_69,20,53,
970,14,Foul,Manchester United,Player_31,82,35,
971,59,Tackle,Manchester United,Player_198,63,16,
972,56,Dribble,Tottenham,Player_91,86,38,
973,7,Tackle,Chelsea,Player_184,72,33,
